date,benchmark_close,observed_pe,negative_earnings_flag,eps_confidence,eps_disagreement,eps_approximation_flag,eps_staleness_days,eps_period_age_days,pe_history_count,p_bear,p_sideways,p_bull,regime_entropy,regime_agreement,market_regime,forecast_p_bear,forecast_p_sideways,forecast_p_bull,rule_p_bear,rule_p_sideways,rule_p_bull,sjm3_p_bear,sjm3_p_sideways,sjm3_p_bull,sjm2_gate_p_bear,sjm2_gate_p_sideways,sjm2_gate_p_bull,hmm3_p_bear,hmm3_p_sideways,hmm3_p_bull,benchmark_return_1,benchmark_return_5,benchmark_return_21,benchmark_return_63,benchmark_return_126,benchmark_return_252,benchmark_realized_vol_10,benchmark_realized_vol_20,benchmark_realized_vol_63,benchmark_price_vs_sma_50,benchmark_price_vs_sma_200,benchmark_sma_50_vs_200,benchmark_sma_200_slope_20,benchmark_drawdown_252,benchmark_trend_efficiency_63,benchmark_volume_log_z_63,stock_return_63,stock_return_126,eps_ttm_growth_126,eps_ttm_growth_252,pe_median_252_lag,pe_median_756_lag,pe_bear_median,pe_sideways_median,pe_bull_median,pe_bear_effective_history,pe_sideways_effective_history,pe_bull_effective_history,statistical_expected_pe,ml_expected_pe,expected_pe,pe_gap_percent,valuation_state
2015-10-14,59.82214801400743,24.758052576164125,0,96.0,,False,8.0,13.0,699,0.4080988019896474,0.3168373055241017,0.2750638924862508,0.9875717344294968,0.9556074101492236,BEAR,,,,0.4080988019896474,0.3168373055241017,0.2750638924862508,,,,,,,,,,-0.0047753505136807,-0.005790652309041,0.0437905859280221,-0.155456903152216,-0.1146318847330526,-0.0233013030952861,0.0867961281409947,0.1122820258532006,0.2635747349062232,0.0143135665239393,-0.0829047512000701,-0.0958464137053567,-0.0020930715635831,-0.2130382652038215,0.2341851127699582,-1.156588969342206,-0.248994959295882,-0.163708475673069,0.0484733267134325,0.1391718156417967,27.29416041693708,24.399446565083657,24.217248915532256,24.584685207394543,24.943796072242883,190.13062839689863,161.70050626452434,150.16886533857706,24.127222150271976,23.75043850737036,23.7504563983614,0.0424242869653753,NORMAL_FOR_CONDITIONS
2015-10-15,58.9498383495849,24.385860019523783,0,96.0,,False,9.0,14.0,700,0.4128275564160565,0.3154726896511742,0.2716997539327693,0.9860029585493446,0.9559620667312042,BEAR,,,,0.4128275564160565,0.3154726896511742,0.2716997539327693,,,,,,,,,,-0.0145817175307425,-0.0138293683227342,0.0246788510474338,-0.1577179589458769,-0.1306931812081389,-0.0340728839490156,0.1083542607493187,0.1206596550370975,0.2640144584199808,0.000748091487196,-0.0961705365889878,-0.0968461782746491,-0.0019532751930108,-0.2245135189281225,0.234621482390351,0.6673245284958667,-0.23826800751072,-0.1546446538225716,0.0484733267134325,0.1391718156417967,27.29416041693708,24.406385405500764,24.221226843000668,24.590533463335703,24.936214669861773,190.5387271988883,162.0173435700484,150.4439292310633,24.1255289789713,24.201746757791778,24.20174302337568,0.0076075923940797,NORMAL_FOR_CONDITIONS
2015-10-16,58.0557702787975,24.0545679894796,0,96.0,,False,10.0,15.0,701,0.4185027511424537,0.3135945864056571,0.2679026624518892,0.984032593761144,0.956387706335684,BEAR,,,,0.4185027511424537,0.3135945864056571,0.2679026624518892,,,,,,,,,,-0.0151665907120115,-0.0256399600279189,-0.0026010762283914,-0.1670753730461004,-0.1442031765748198,-0.0520949329338461,0.1168107853331092,0.133223342209044,0.2651957567279213,-0.0131649831305191,-0.1096838605941713,-0.0978064983646782,-0.0019213142698409,-0.2362750049892378,0.2443694521155613,-0.1031714807409969,-0.2346388668981152,-0.1456540622662258,0.0484733267134325,0.1391718156417967,27.29416041693708,24.399446565083657,24.224148816759374,24.584710395788544,24.928923020627625,190.95155475530436,162.3328162596996,150.71562898499607,24.1226128661377,23.866762541731305,23.86677520728451,0.0078683768780699,NORMAL_FOR_CONDITIONS
2015-10-19,57.47665127444529,23.982140415761208,0,96.0,,False,13.0,18.0,702,0.4223183820861283,0.3122897747492539,0.2653918431646178,0.9826413988374388,0.9566738786564596,BEAR,,,,0.4223183820861283,0.3122897747492539,0.2653918431646178,,,,,,,,,,-0.0099752186831928,-0.0360987616081326,-0.0115743753435143,-0.1743391278500282,-0.1487850884427616,-0.0661719756687831,0.1208491139267737,0.1377632691458451,0.2655545515216897,-0.0219484540812823,-0.1184362566226181,-0.0986530852529878,-0.0017519698967184,-0.2438933288282906,0.2520742084711235,0.9143517088170534,-0.2390014400448809,-0.1573297529072767,0.0484733267134325,0.1391718156417967,27.29416041693708,24.396978943266877,24.221186674243015,24.57982971466374,24.91696116687516,191.3700575064468,162.64641084610523,150.98353164744793,24.120209930638925,23.71850863220747,23.718528826077115,0.0111141627550804,NORMAL_FOR_CONDITIONS
2015-10-20,56.878843829272505,24.148460642411283,0,96.0,,False,14.0,19.0,703,0.4260331375839079,0.3111126713517083,0.2628541910643839,0.9812170230102302,0.9569524853187932,BEAR,,,,0.4260331375839079,0.3111126713517083,0.2628541910643839,,,,,,,,,,-0.0104008746493999,-0.05374130999241,-0.0224522378953656,-0.1777330723700704,-0.1590535187766404,-0.0727153772286501,0.1241623831581866,0.1405342244261776,0.2658898862946788,-0.0302508301646943,-0.1274690844332504,-0.1002509280673753,-0.0016516960097306,-0.2517574995367226,0.2545224237044328,0.1659930625621172,-0.2354295468828882,-0.1311599929163263,0.0484733267134325,0.1391718156417967,27.29416041693708,24.39451132145009,24.216728496780117,24.57588394704563,24.898557688421093,191.79237588853292,162.9587006208545,151.24892349061258,24.11770383956596,23.647838250844465,23.64786227917561,0.0211688632708462,NORMAL_FOR_CONDITIONS
2015-10-21,56.81137516863999,23.933167678799663,0,96.0,,False,15.0,20.0,704,0.4274491006170384,0.3103730714916763,0.2621778278912853,0.9807043480556576,0.9570586825462778,BEAR,,,,0.4274491006170384,0.3103730714916763,0.2621778278912853,,,,,,,,,,-0.0011861819982668,-0.0503287318379551,-0.0281117064210278,-0.1846214779195888,-0.1858461606341298,-0.079699247984725,0.1149564269154613,0.1385137310982919,0.2650923540962608,-0.0302174110699674,-0.1283545128209631,-0.1011949511892876,-0.0016008171286404,-0.2526450513211103,0.2687196031662732,1.438805655252076,-0.2647314903731118,-0.1371391013331881,0.0484733267134325,0.1391718156417967,27.29416041693708,24.390185670486936,24.20558408143457,24.57046284603893,24.882068368658924,192.21840902611683,163.2698132922062,151.51177768167696,24.11705842253706,23.924770407970684,23.92478051104439,0.000350564041806,NORMAL_FOR_CONDITIONS
2015-10-22,56.276415036248736,23.252743388626524,0,96.0,,False,16.0,21.0,705,0.4306830272987368,0.3093076182513986,0.2600093544498645,0.9794081569342488,0.9573012270474052,BEAR,,,,0.4306830272987368,0.3093076182513986,0.2600093544498645,,,,,,,,,,-0.009416426390019,-0.0453508166974471,-0.0297994695926083,-0.1889350220970569,-0.2014811950309989,-0.095526689418066,0.1164439831473614,0.1389878299224685,0.265379047784842,-0.0385812720079959,-0.1363841093066459,-0.1017276182074365,-0.0015590581069931,-0.2596824641825616,0.2724575022043574,1.2530464410509,-0.272119327073647,-0.1680595890856941,0.0484733267134325,0.1391718156417967,27.29416041693708,24.385860019523783,24.194402626528568,24.562431000095284,24.87937983654752,192.64585812673383,163.5801863636979,151.77395550956822,24.114784544260186,23.607903359176905,23.60793023927629,-0.0150452346753738,NORMAL_FOR_CONDITIONS
2015-10-23,55.96371262288176,22.920038176247317,0,96.0,,False,17.0,22.0,706,0.4341841608733011,0.3076679578735696,0.2581478812531292,0.9780360500460028,0.9575638120654976,BEAR,,,,0.4341841608733011,0.3076679578735696,0.2581478812531292,,,,,,,,,,-0.0055565446584605,-0.0360353095974644,-0.040930826867804,-0.2026896247877432,-0.2156212576730495,-0.1098435216666243,0.1154574941788065,0.1358953277531096,0.2636866749597354,-0.0426449490907396,-0.1409615322357709,-0.1026960510122695,-0.0015688916486248,-0.2637960716317726,0.298738158059721,-1.9548545762789096,-0.2902214750288017,-0.1644687737814789,0.0484733267134325,0.1391718156417967,27.29416041693708,24.3822991689674,24.185870773348924,24.546353697356288,24.87671354129164,193.0765411540326,163.8894939819493,152.03396486401812,24.111147830518203,23.47680171389181,23.476835744925385,-0.0237168916087178,NORMAL_FOR_CONDITIONS
2015-10-26,55.62099871817298,23.50153167396401,0,96.0,,False,20.0,25.0,707,0.4373050538782158,0.3064243455722621,0.256270600549522,0.9767389824779842,0.957797879040866,BEAR,,,,0.4373050538782158,0.3064243455722621,0.256270600549522,,,,,,,,,,-0.0061238593482566,-0.0322853283050843,-0.0530789029103164,-0.2106116220713931,-0.2282072923854389,-0.1330831657692588,0.1086818318674252,0.1047254343393512,0.2632977751332075,-0.0466038207189066,-0.1459427747319523,-0.104194831248382,-0.0017716356256431,-0.2683044809407336,0.3111359450053723,-0.1391585045499572,-0.2829291853692849,-0.1298751088620293,0.0484733267134325,0.1391718156417967,27.29416041693708,24.378738318411017,24.177774570625825,24.514004407045334,24.871856841733223,193.51072531490595,164.19716193982285,152.29211274527125,24.1069695322296,23.46251981118745,23.4625548556906,0.0016612350408188,NORMAL_FOR_CONDITIONS
2015-10-27,55.42810313050792,23.543595719056,0,96.0,,False,21.0,26.0,708,0.4376466543164103,0.3065814474966865,0.2557718981869031,0.9765466585706444,0.9578234990737308,BEAR,,,,0.4376466543164104,0.3065814474966865,0.2557718981869031,,,,,,,,,,-0.0034680353123905,-0.0255058049899735,-0.0758608111034074,-0.2014995575942295,-0.2438665709590668,-0.1284706314814462,0.0741762215435911,0.1046884063877673,0.2623126723100843,-0.0482592619457512,-0.1485842075131284,-0.1054120534679252,-0.0020877658710313,-0.2708420268387492,0.2985957496015647,-0.9724944771708393,-0.2749709337885061,-0.1302314323072895,0.0484733267134325,0.1391718156417967,27.29416041693708,24.37727741095545,24.16124179716735,24.491690016205688,24.86702671335168,193.94803036878412,164.50358628539513,152.54838334582075,24.105520127352523,23.282306180212423,23.28235136471189,0.0112207031949559,NORMAL_FOR_CONDITIONS
2015-10-28,56.28253587952147,23.92029562225752,0,96.0,,False,22.0,27.0,709,0.4304185274006404,0.3097194678390492,0.2598620047603104,0.97946420880845,0.957281389555048,BEAR,,,,0.4304185274006404,0.3097194678390492,0.2598620047603104,,,,,,,,,,0.0154151540600577,-0.0093086866415168,-0.0588344266319506,-0.174200616399704,-0.2311805241739316,-0.115834528077923,0.1392921221374354,0.1247302793203942,0.2632456441069843,-0.0324629545093011,-0.1351970585180306,-0.1061810547591245,-0.0023488601142386,-0.259601944348349,0.2556702579460821,0.0050331272603704,-0.2339713975115163,-0.1276101850539174,0.0484733267134325,0.1391718156417967,27.29416041693708,24.37581650349989,24.14639381989413,24.491291175614855,24.86400003332068,194.38567702310053,164.8101677328918,152.80415524400763,24.108569541219264,23.563857228779284,23.56388777007444,0.0151251718587671,NORMAL_FOR_CONDITIONS
2015-10-29,56.73638484695811,23.97572906005572,0,96.0,,False,23.0,28.0,710,0.4243610473182432,0.3126669275577124,0.2629720251240443,0.9817070187098303,0.9568270785488682,BEAR,,,,0.4243610473182432,0.3126669275577124,0.2629720251240443,,,,,,,,,,0.0080637618818055,0.008173402844035,-0.0478094648791501,-0.1387944443818799,-0.2078585392180452,-0.1094835285861284,0.1465664148233952,0.1266459772451209,0.2565127905067952,-0.0234482978801326,-0.1280673638906914,-0.107131108146609,-0.0025134203913077,-0.2536315507298223,0.2049431563007939,-1.272078966936163,-0.2363342460700797,-0.1447621382575042,0.0484733267134325,0.1391718156417967,27.29416041693708,24.372970302304445,24.138280767223563,24.488725077003277,24.863020648404884,194.8160955505012,165.11988720073086,153.06401724876795,24.111582945658007,23.20502288145462,23.205074258390503,0.0332106156215622,NORMAL_FOR_CONDITIONS
2015-10-30,56.789027914868015,23.86149069986783,0,96.0,,False,24.0,29.0,711,0.4245719250448542,0.3124453931184265,0.2629826818367191,0.9816499482498016,0.956842894378364,BEAR,,,,0.4245719250448542,0.3124453931184265,0.2629826818367191,,,,,,,,,,0.0009278537582524,0.0147473291764566,-0.0528183857644594,-0.142135658798219,-0.2060727288573084,-0.1083641296006405,0.1330579298891078,0.1226195793752048,0.2561877558617272,-0.0222873470142909,-0.1271223844273823,-0.1072247935965126,-0.0026222420385304,-0.252939029959126,0.2121512652159769,0.2619641716768127,-0.2410604247352938,-0.1595762894681394,0.0484733267134325,0.1391718156417967,27.29416041693708,24.370124101109003,24.130896267612712,24.47488337219593,24.859844743837552,195.24045659781945,165.43255412828856,153.326989273892,24.1112972904158,23.682838811892893,23.68286389634781,0.0075424494394685,NORMAL_FOR_CONDITIONS
2015-11-02,56.54415557145808,24.780364312772768,0,96.0,,False,27.0,32.0,712,0.4253092933415338,0.3123443074707147,0.2623463991877516,0.981343015739984,0.956898197000615,BEAR,,,,0.4253092933415338,0.3123443074707147,0.2623463991877516,,,,,,,,,,-0.0043119657511486,0.0165972721554796,-0.0631092022803687,-0.1388950084848229,-0.2171105665855511,-0.1065159929479714,0.1265964664278562,0.1226316349814557,0.2559601622203608,-0.0268905705475216,-0.1307134289816315,-0.1066918635168564,-0.0028038384602234,-0.2561603312759621,0.2069905565879394,-1.3248111799376705,-0.2035834184520042,-0.1292787023677672,0.0484733267134325,0.1391718156417967,27.29416041693708,24.36140805786724,24.12851435305555,24.4614913008851,24.84634906080423,195.66502852286428,165.744999521407,153.5899719557287,24.11036718555779,24.030073477957608,24.030078291639896,0.0312227872097237,NORMAL_FOR_CONDITIONS
2015-11-03,56.317554435684826,24.83339365213001,0,96.0,,False,28.0,33.0,713,0.4217908182537,0.3146713298339584,0.2635378519123417,0.9824972767861636,0.9566343113690274,BEAR,,,,0.4217908182537,0.3146713298339584,0.2635378519123417,,,,,,,,,,-0.0040075076457173,0.0160469374729035,-0.06290761978078,-0.0997749481314792,-0.2124760978137024,-0.0961132662320494,0.1178605937792104,0.1226794755674442,0.2382695943048108,-0.031222000266202,-0.13405388528025,-0.1061459746632401,-0.002938394706302,-0.2591412744355615,0.1515613800653525,0.495400416538284,-0.1879364643039937,-0.1164441292232005,0.0484733267134325,0.1391718156417967,27.29416041693708,24.370124101109003,24.130900404363583,24.47487889715373,24.83110085312683,196.09033781620585,166.05734382887772,153.85231835491646,24.11342084886095,23.797414491156097,23.79743369114652,0.0435324234717336,NORMAL_FOR_CONDITIONS
2015-11-04,56.5633641659014,24.774211730729757,0,96.0,,False,29.0,34.0,714,0.4180896603815135,0.3173035072426448,0.2646068323758417,0.9836300718746556,0.9563567245286134,BEAR,,,,0.4180896603815135,0.3173035072426448,0.2646068323758417,,,,,,,,,,0.0043647088848164,0.0049896167966039,-0.0558241963880447,-0.0851919166331942,-0.2079616114785342,-0.0937730283065819,0.1208493335640835,0.1226602563887646,0.237682619409407,-0.0269483217884749,-0.1301166287961794,-0.106025516750897,-0.0030709893814889,-0.2559076417736966,0.1294192361149949,-0.0309735184435397,-0.1765651015311714,-0.0962190357507796,0.0484733267134325,0.1391718156417967,27.29416041693708,24.372970302304445,24.13824621923132,24.488809336464715,24.834136916483203,196.51212863445951,166.37201515871166,154.11585620682882,24.116581339225878,24.319486822815158,24.319474105781293,0.01869849746629,NORMAL_FOR_CONDITIONS
2015-11-05,56.9707147346755,25.41817503404376,0,96.0,,False,30.0,35.0,715,0.4119133808303508,0.3217050386372339,0.2663815805324153,0.9853993886223188,0.9558935035622764,BEAR,,,,0.4119133808303508,0.3217050386372339,0.2663815805324153,,,,,,,,,,0.0072016679838797,0.0041301519007506,-0.0531798169369159,-0.0609104531549515,-0.1978706503247204,-0.0801895949272363,0.1147721950438398,0.1271130017046923,0.2355600492380122,-0.0202172630664497,-0.1236777365370281,-0.1055953218714397,-0.0033077555760923,-0.2505489356604087,0.0925106546304719,1.4112038437890064,-0.1370632604703421,-0.0599685840475369,0.0484733267134325,0.1391718156417967,27.29416041693708,24.37581650349989,24.14612688239928,24.491303517988204,24.833409832148742,196.930218294841,166.68931866595432,154.38046303920464,24.12075907360416,24.694899753728745,24.69486291971756,0.0292899829684282,NORMAL_FOR_CONDITIONS
2015-11-06,56.447080259025576,25.204964194766987,0,96.0,,False,31.0,36.0,716,0.420838435285836,0.3149952881872553,0.2641662765269087,0.982850884817383,0.9565628826464376,BEAR,,,,0.420838435285836,0.3149952881872553,0.2641662765269087,,,,,,,,,,-0.0091912920188661,-0.0060213683593078,-0.055697956875355,-0.0975046892911054,-0.2147753523721181,-0.0901881257847173,0.1220843163407453,0.129396340831797,0.2272146054943509,-0.029286887837839,-0.1315159933001706,-0.1053134074130585,-0.0035244899840365,-0.2574373592466039,0.1580436851437417,1.1322134567717688,-0.1379832544161368,-0.0711169889092664,0.0484733267134325,0.1391718156417967,27.29416041693708,24.37727741095545,24.15968719393114,24.491722033292145,24.83414179312063,197.34213167567137,167.01102370459154,154.64684461973707,24.119239635656072,24.98339209996955,24.983335561273165,0.008871058588244,NORMAL_FOR_CONDITIONS
2015-11-09,56.512104546429335,25.06828690358321,0,96.0,,False,34.0,39.0,717,0.414911475941651,0.3202858798897424,0.2648026441686065,0.9844366060882592,0.9561183606956238,BEAR,,,,0.414911475941651,0.3202858798897424,0.2648026441686065,,,,,,,,,,0.0011519512985502,-0.0005668317919831,-0.0515475691677305,-0.0642294057235622,-0.218609140973353,-0.0818382128866419,0.1156932740280418,0.1295402535843015,0.2168679909168694,-0.0280043450915546,-0.1303997625551705,-0.1053455506169528,-0.0036850070505689,-0.2565819632483331,0.1062770532936576,0.3939078725179061,-0.126855503053113,-0.0777785509185504,0.0484733267134325,0.1391718156417967,27.29416041693708,24.378738318411017,24.176086160531955,24.51749326754685,24.834867666899584,197.7629701109572,167.3260189927788,154.91101089626395,24.123716741257912,25.561921628371017,25.56182540273728,-0.0193076390820357,NORMAL_FOR_CONDITIONS
2015-11-10,55.30465265010952,25.21806720779769,0,96.0,,False,35.0,40.0,718,0.4198344999355444,0.319660577699065,0.2605049223653907,0.9824735375851188,0.9564875874951658,BEAR,,,,0.4198344999355444,0.319660577699065,0.2605049223653907,,,,,,,,,,-0.021366252522551,-0.0179855427978864,-0.0725238510550801,-0.0564969894909446,-0.2393180419705043,-0.0912027333391574,0.1637114958999664,0.139371335515472,0.2130206628864233,-0.0477635770737909,-0.148826057158793,-0.1061317102053694,-0.0039095625419224,-0.2724660207513883,0.0921679255061276,-0.0780873787876378,-0.0918357517114804,-0.0320726584423022,0.0484733267134325,0.1391718156417967,27.29416041693708,24.3822991689674,24.184460425575697,24.55116925052104,24.84659843525448,198.17788158689885,167.64630487266857,155.1758135404326,24.12228661887885,25.12627506405428,25.126207518573764,0.0036559313281171,NORMAL_FOR_CONDITIONS
2015-11-11,55.47518986451495,25.35954167704745,0,96.0,,False,36.0,41.0,719,0.4222375245420217,0.3169795138286678,0.2607829616293106,0.9819124147500128,0.9566678143406516,BEAR,,,,0.4222375245420217,0.3169795138286678,0.2607829616293106,,,,,,,,,,0.0030835961575303,-0.0192381467657194,-0.0770930462882851,-0.0734398046084805,-0.2456456864562274,-0.0914284781094464,0.1412227286129826,0.1416835744320288,0.2084047028538906,-0.0439768979186434,-0.1460004478935563,-0.1067166156893044,-0.0041507632974207,-0.2702225997685045,0.1261867625490726,0.7246066680010711,-0.0539059175140241,-0.0030224638977254,0.0484733267134325,0.1391718156417967,27.29416041693708,24.385860019523783,24.192289051140467,24.56388412360833,24.859966965213594,198.5977160868344,167.9659654503676,155.436318462798,24.123638312233737,25.30009475198928,25.300014541881957,0.0023528498399457,NORMAL_FOR_CONDITIONS
2015-11-12,55.98420139568909,25.616887595826874,0,96.0,,False,37.0,42.0,720,0.4226864086124333,0.314960360240725,0.2623532311468418,0.9820638109544136,0.9567014806459324,BEAR,,,,0.4226864086124333,0.314960360240725,0.2623532311468418,,,,,,,,,,0.0091754806503101,-0.0173161481926426,-0.0641559480181099,-0.0890596725465044,-0.2373945483171905,-0.0852991107346914,0.1433854564383588,0.1425699723685059,0.2020132169526333,-0.0345038401655324,-0.1380122534310977,-0.1072074831279614,-0.0042088292856211,-0.2635265413536468,0.1620843199035657,0.5705567959446255,-0.016958769240186,-0.0057333242112627,0.0484733267134325,0.1391718156417967,27.29416041693708,24.390185670486936,24.20318548733451,24.57208693131368,24.86302137426871,199.0199536113764,168.2829449641963,155.6971014244273,24.126395839018564,25.47368974083113,25.473596763115363,0.0056250726602921,NORMAL_FOR_CONDITIONS
2015-11-13,55.85386789093412,26.73264408986999,0,96.0,,False,38.0,43.0,721,0.4213852314393472,0.316694843454014,0.2619199251066386,0.9823336662910372,0.956603892357951,BEAR,,,,0.4213852314393472,0.316694843454014,0.2619199251066386,,,,,,,,,,-0.0023280407955413,-0.010509177186301,-0.0525187268587749,-0.0766149712637782,-0.2414119202377896,-0.0939049082878036,0.1428781924206555,0.1344467171037853,0.1998883406717704,-0.0356014154843266,-0.1399189180455174,-0.108168452583928,-0.0041069240783542,-0.265241081610209,0.1407330801926,-1.5739601844224815,0.0354669735536046,0.0465956271517298,0.0484733267134325,0.1391718156417967,27.29416041693708,24.39451132145009,24.2142423570541,24.57672552233944,24.86401014828141,199.4426400199889,168.59790532443702,155.95945465557412,24.12954954468509,26.54599598298483,26.545824460990357,0.0070376276748974,NORMAL_FOR_CONDITIONS
2015-11-16,57.02390552338695,26.964602880762232,0,96.0,,False,41.0,46.0,722,0.4099803888337318,0.3237573406347306,0.2662622705315376,0.9858036958756928,0.9557485291625298,BEAR,,,,0.4099803888337318,0.3237573406347306,0.2662622705315376,,,,,,,,,,0.0209481935026873,0.0090564841119504,-0.0177736812457279,-0.0443231717277864,-0.2061500970825019,-0.097578637179433,0.1802721069113192,0.1529491376031845,0.2030350222604066,-0.0149409686082765,-0.1218399747484688,-0.1085204061214096,-0.0040316031771975,-0.2498492096099542,0.079467763928296,-0.4148825249666758,0.0587293314103054,0.0938417993511786,0.0484733267134325,0.1391718156417967,27.29416041693708,24.396978943266877,24.220507372810104,24.580726947807587,24.867193173960278,199.86402525142825,168.91460016789102,156.2213745806808,24.13991008601733,27.10504537006598,27.104832437223315,-0.0051735998289551,NORMAL_FOR_CONDITIONS
2015-11-17,56.51617905623984,25.892315385555538,0,96.0,,False,42.0,47.0,723,0.4160003548972315,0.3197814542155785,0.26421819088719,0.9840765990656776,0.9562000266172924,BEAR,,,,0.4160003548972315,0.3197814542155785,0.26421819088719,,,,,,,,,,-0.0089037476912008,0.0219064101856885,-0.0167106502711733,-0.0634981668709184,-0.1993752846321722,-0.1090059531377576,0.1856108187019371,0.1517195664859393,0.2021929677658294,-0.0228467478740848,-0.1295629923897153,-0.1092113691311535,-0.0039858483651461,-0.2565283629779421,0.1157411832147781,1.345534121893406,0.0255344091785718,0.0074918283757816,0.0484733267134325,0.1391718156417967,27.29416041693708,24.399446565083657,24.223409194452437,24.58620873756169,24.872211623002304,200.27400564026195,169.23835750852575,156.4876368512123,24.14221437722925,26.236408170843823,26.23626017653425,-0.0131095205133822,NORMAL_FOR_CONDITIONS
2015-11-18,56.69402333968426,26.170532367716064,0,96.0,,False,43.0,48.0,724,0.4067469450955467,0.3280063899305435,0.2652466649739096,0.9862792192619304,0.955506020882166,BEAR,,,,0.4067469450955467,0.3280063899305435,0.2652466649739096,,,,,,,,,,0.003146785335,0.0219707851049453,-0.0032493714208221,-0.0148092080610913,-0.1978597140844024,-0.1116252309593162,0.1849769421624813,0.1521688667862714,0.1788816283072904,-0.0191715443017944,-0.1267048543561211,-0.1096351858774108,-0.0039507421501217,-0.2541888173335725,0.0279558892888609,-0.6495550991160859,0.0400583659194002,0.0223250524925786,0.0484733267134325,0.1391718156417967,27.29416041693708,24.406385405500764,24.22919934952639,24.59211133727733,24.87696881785605,200.6900059951592,169.55813896274134,156.75185504209952,24.14912360845954,26.724452057445717,26.724267002841305,-0.0207202927237018,NORMAL_FOR_CONDITIONS
2015-11-19,56.71420590948486,26.301837017455014,0,96.0,,False,44.0,49.0,725,0.4039086749456073,0.3279363208523896,0.2681550042020029,0.9873737906083488,0.9552931506209204,BEAR,,,,0.4039086749456073,0.3279363208523896,0.2681550042020029,,,,,,,,,,0.0003559911364849,0.0130394735585526,-0.0017103838600401,0.0239419569141088,-0.1996913078724596,-0.1013867033752508,0.1809312040673822,0.1480974495824345,0.1613656649095194,-0.0181906359100332,-0.1262672677984365,-0.1100790396194468,-0.0038896541266315,-0.2539233151630519,0.0467821120535092,-2.2943900487927817,0.0704365526798631,0.0237677197487491,0.0484733267134325,0.1391718156417967,27.29416041693708,24.413324245917877,24.238583812764176,24.59663986555574,24.8796888197035,201.0967529402547,169.88614535267186,157.0171017070734,24.15485061678794,26.49068379597848,26.4905154165619,-0.0071224887904188,NORMAL_FOR_CONDITIONS
2015-11-20,56.6941737743451,26.432371340629583,0,96.0,,False,45.0,50.0,726,0.4039909877414518,0.3272000225157428,0.2688089897428053,0.9874764960726968,0.9552993240806088,BEAR,,,,0.4039909877414518,0.3272000225157428,0.2688089897428053,,,,,,,,,,-0.0003532119478447,0.0150447214336497,0.0074233360072293,0.0303733744132734,-0.2077158303602606,-0.0895804829053826,0.1742292526598004,0.1464616707892236,0.1607479463477807,-0.0179364777599775,-0.126424922963608,-0.1104698858544053,-0.003805156184595,-0.2541868383621447,0.0596843892109571,0.9518288741854904,0.059714743209805,0.0252500288881714,0.0484733267134325,0.1391718156417967,27.29416041693708,24.4162300365414,24.248285064365223,24.60092358592384,24.88283409720838,201.50066161520036,170.21408167352428,157.28525671127542,24.15898146951303,26.25893498372468,26.258783637019025,0.0066106528775324,NORMAL_FOR_CONDITIONS
2015-11-23,56.66540629622134,26.65642812776323,0,96.0,,False,48.0,53.0,727,0.4044879616437834,0.3303120680262219,0.2651999703299946,0.9866995208590104,0.9553365971232836,BEAR,,,,0.4044879616437834,0.3303120680262219,0.2651999703299946,,,,,,,,,,-0.0005074150694612,-0.0062868234624613,0.0125383688903564,-0.0005839486213724,-0.2180491420030769,-0.1064191357403172,0.1742377764485273,0.1443468163538643,0.1491346925016424,-0.018017464548799,-0.1266964627065825,-0.1106730458376713,-0.0036751184475687,-0.2545652751993623,0.0012563015126765,1.1701355257886832,0.0874285227459013,0.0450207788329009,0.0484733267134325,0.1391718156417967,27.29416041693708,24.41913582716492,24.259497529645184,24.60805879042531,24.90147453616084,201.90465260294175,170.54128169604002,157.5540657010182,24.16173616306576,26.23305076331012,26.232901057202515,0.0161448811794467,NORMAL_FOR_CONDITIONS
2015-11-24,56.77477140397868,26.739991272737264,0,96.0,,False,49.0,54.0,728,0.4036683683677642,0.3293650309712604,0.2669666006609754,0.9871963711336952,0.9552751276275824,BEAR,,,,0.4036683683677642,0.3293650309712604,0.2669666006609754,,,,,,,,,,0.0019300154169128,0.0045755454819673,0.0207434730119064,0.0111200106682598,-0.2263573576480821,-0.0962314794878093,0.1244798715996141,0.1434314913329863,0.1478675659021037,-0.0159388550812084,-0.1248124412136708,-0.1106370134565644,-0.0035260632279991,-0.2531265746881949,0.0240933312902791,0.5084656579155251,0.1124277007295708,0.0658869634939278,0.0484733267134325,0.1391718156417967,27.29416041693708,24.42627192967834,24.270723788061115,24.61529179479971,24.91986470927916,202.3091405645856,170.87159376406623,157.8192656713482,24.167148151334057,26.69557772622175,26.69539270116069,0.0016706467694939,NORMAL_FOR_CONDITIONS
